# experiment P-79 (R-079)
# hypothesis: EPIC'S OWN ANSWER TO DEFORMING GEOMETRY WAS TO STOP CACHING. The Fortnite virtual-shadow-map write-up gives exactly one quantitative figure -- a light-loop optimisation from 1.56 ms to 1.08 ms -- and describes invalidation qualitatively: sun movement causes 'quite significant shadow page table changes frame to frame', animated deformation invalidates pages, and directional sun shadows were left uncached. FOR A WORLD WHERE THE GEOMETRY IS BEING DUG AWAY THAT IS THE RELEVANT PRECEDENT AND THE NUMBER IS MISSING FROM THE LITERATURE ENTIRELY. (C1) In game_dig with a cached shadow atlas, one brush stroke invalidates a page count proportional to the brush's PROJECTED area from the light, with a constant under 3 -- not to the brush volume and not to the scene. (C2) Invalidating only the pages the brush's light-space bounding volume touches produces a PIXEL- IDENTICAL shadow to a full re-render, on all eight reference fields. (C3) The saving is worth having: cached-with-invalidation beats uncached by at least 2x in shadow cost under a continuous dig at game_dig's throttled 12.5 strokes per second. SHARE: C3 moves the shadow rendering stage only.
# falsified by: C1 by a constant above 3, or by scene-proportional invalidation. C2 by any pixel difference, which would mean the conservative bound is wrong and localised invalidation is unsound. C3 by under 2x, which vindicates Epic's decision and closes the direction with a number they did not publish. VACUITY CONTROL: the light must be positioned so the brush casts a shadow into the visible frame, asserted by a non-zero changed-pixel count on the full-re-render arm.
# commit 02ffe13 on amd-ryzen-9-5900x-12-core at 2026-08-28T00:52:03Z
field,light_direction,brush_volume_cells,brush_projected_area,pages_invalidated,invalidation_constant,changed_pixels_full,changed_pixels_localised,shadow_ms_cached,shadow_ms_uncached,stroke_rate_hz,c1_holds,c2_holds,c3_holds,arm,arm_index,brush_projected_area_pages,brush_radius_cells,brush_radius_world,buried_clearance_cells,cell_size_world,changed_pixels_outside_dilated_disc,changed_pixels_outside_sound_disc,changed_pixels_outside_tight_disc,cpu_mhz,excess_in_cell_diagonals,frame_covered_texels,invalidation_constant_sound,invalidation_constant_tight,light_dx,light_dy,light_dz,max_change_excess_cells,page_cells,page_texels,pages_fraction,pages_invalidated_sound,pages_invalidated_tight,pages_per_projected_area_cell,pages_per_volume_cell,pages_total,pixel_diff_localised_vs_full,pixel_diff_sound,ratio_per_stroke,ratio_per_stroke_sound,shadow_ms_full_pass,shadow_ms_localised_pass,shadow_ms_sound_pass,shadow_texels,sound_dilate_cells,texel_size_world,texels_per_cell,triangles_base,triangles_dug
noise_cavity,overhead,33.5103,12.5664,16,5.0930,1883,1883,14.51089,98.07305,12.5,false,true,true,dig,0,3.141593,2.0000,0.125000,0.0000,0.062500,275,0,1090,4197.4,1.3307,115461,11.4592,2.8648,0.000000,-1.000000,0.000000,2.3048,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,6.7586,5.0909,7.84584,1.16087,1.54116,896,3.4641,0.007812,8,58112,58112
noise_cavity,overhead,33.5103,12.5664,4,5.0930,1883,1883,14.34226,98.07305,12.5,false,true,true,dig,0,0.785398,2.0000,0.125000,0.0000,0.062500,275,0,1090,4197.4,1.3307,115461,20.3718,5.0930,0.000000,-1.000000,0.000000,2.3048,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,6.8380,3.9074,7.84584,1.14738,2.00794,896,3.4641,0.007812,8,58112,58112
noise_cavity,overhead,33.5103,12.5664,4,20.3718,1883,1883,25.11711,98.07305,12.5,false,true,true,dig,0,0.196350,2.0000,0.125000,0.0000,0.062500,275,0,1090,4197.4,1.3307,115461,20.3718,20.3718,0.000000,-1.000000,0.000000,2.3048,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,3.9046,3.9000,7.84584,2.00937,2.01177,896,3.4641,0.007812,8,58112,58112
noise_cavity,overhead,33.5103,12.5664,1,20.3718,1883,1883,25.10461,98.07305,12.5,false,true,true,dig,0,0.049087,2.0000,0.125000,0.0000,0.062500,275,0,1090,4197.4,1.3307,115461,20.3718,20.3718,0.000000,-1.000000,0.000000,2.3048,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,3.9066,3.9101,7.84584,2.00837,2.00658,896,3.4641,0.007812,8,58112,58112
noise_cavity,overhead,2144.6606,201.0619,100,1.9894,15846,15846,32.07817,97.72343,12.5,true,true,true,dig,1,50.265482,8.0000,0.500000,0.0000,0.062500,369,0,3018,4197.4,1.1835,115461,2.8648,1.6114,0.000000,-1.000000,0.000000,2.0499,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,3.0464,2.3692,7.81787,2.56625,3.29983,896,3.4641,0.007812,8,58112,57744
noise_cavity,overhead,2144.6606,201.0619,36,2.8648,15846,15846,41.18851,97.72343,12.5,true,true,true,dig,1,12.566371,8.0000,0.500000,0.0000,0.062500,369,0,3018,4197.4,1.1835,115461,2.8648,1.9894,0.000000,-1.000000,0.000000,2.0499,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,2.3726,2.3680,7.81787,3.29508,3.30151,896,3.4641,0.007812,8,58112,57744
noise_cavity,overhead,2144.6606,201.0619,16,5.0930,15846,15846,62.96772,97.72343,12.5,false,true,false,dig,1,3.141593,8.0000,0.500000,0.0000,0.062500,369,0,3018,4197.4,1.1835,115461,5.0930,2.8648,0.000000,-1.000000,0.000000,2.0499,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.5520,1.5440,7.81787,5.03742,5.06345,896,3.4641,0.007812,8,58112,57744
noise_cavity,overhead,2144.6606,201.0619,9,11.4592,15846,15846,96.16941,97.72343,12.5,false,true,false,dig,1,0.785398,8.0000,0.500000,0.0000,0.062500,369,0,3018,4197.4,1.1835,115461,11.4592,5.0930,0.000000,-1.000000,0.000000,2.0499,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.0162,1.0105,7.81787,7.69355,7.73663,896,3.4641,0.007812,8,58112,57744
noise_cavity,overhead,17157.2847,804.2477,324,1.6114,50381,50381,70.48979,92.97212,12.5,true,true,false,dig,2,201.061930,16.0000,1.000000,0.0000,0.062500,0,0,401,4197.4,0.3503,115461,1.9894,1.4374,0.000000,-1.000000,0.000000,0.6067,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.3189,1.1514,7.43777,5.63918,6.45988,896,3.4641,0.007812,8,58112,54836
noise_cavity,overhead,17157.2847,804.2477,100,1.9894,50381,50381,80.46264,92.97212,12.5,true,true,false,dig,2,50.265482,16.0000,1.000000,0.0000,0.062500,0,0,401,4197.4,0.3503,115461,1.9894,1.6114,0.000000,-1.000000,0.000000,0.6067,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.1555,1.1444,7.43777,6.43701,6.49920,896,3.4641,0.007812,8,58112,54836
noise_cavity,overhead,17157.2847,804.2477,36,2.8648,50381,50381,91.46875,92.97212,12.5,true,true,false,dig,2,12.566371,16.0000,1.000000,0.0000,0.062500,0,0,401,4197.4,0.3503,115461,2.8648,1.9894,0.000000,-1.000000,0.000000,0.6067,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.0164,1.0161,7.43777,7.31750,7.32011,896,3.4641,0.007812,8,58112,54836
noise_cavity,overhead,17157.2847,804.2477,9,2.8648,50381,50381,91.44812,92.97212,12.5,true,true,false,dig,2,3.141593,16.0000,1.000000,0.0000,0.062500,0,0,401,4197.4,0.3503,115461,2.8648,2.8648,0.000000,-1.000000,0.000000,0.6067,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.0167,1.0156,7.43777,7.31585,7.32363,896,3.4641,0.007812,8,58112,54836
noise_cavity,overhead,33.5103,12.5664,1,20.3718,0,0,25.37162,98.46130,12.5,false,true,true,buried_control,3,0.049087,2.0000,0.125000,8.6370,0.062500,0,0,0,4197.4,-inf,115461,20.3718,20.3718,0.000000,-1.000000,0.000000,-inf,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,3.8808,3.8724,7.87690,2.02973,2.03413,896,3.4641,0.007812,8,58112,58244
noise_cavity,low_45,33.5103,12.5664,16,5.0930,1991,1991,16.57954,132.73313,12.5,false,true,true,dig,0,3.141593,2.0000,0.125000,0.0000,0.062500,246,0,1194,4197.4,0.9678,115555,11.4592,2.8648,0.707107,-0.707107,0.000000,1.6764,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,8.0058,5.5882,10.61865,1.32636,1.90020,896,3.4641,0.007812,8,58112,58132
noise_cavity,low_45,33.5103,12.5664,4,5.0930,1991,1991,16.57516,132.73313,12.5,false,true,true,dig,0,0.785398,2.0000,0.125000,0.0000,0.062500,246,0,1194,4197.4,0.9678,115555,20.3718,5.0930,0.707107,-0.707107,0.000000,1.6764,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,8.0080,4.0556,10.61865,1.32601,2.61829,896,3.4641,0.007812,8,58112,58132
noise_cavity,low_45,33.5103,12.5664,4,20.3718,1991,1991,33.32544,132.73313,12.5,false,true,true,dig,0,0.196350,2.0000,0.125000,0.0000,0.062500,246,0,1194,4197.4,0.9678,115555,20.3718,20.3718,0.707107,-0.707107,0.000000,1.6764,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,3.9829,4.0648,10.61865,2.66604,2.61233,896,3.4641,0.007812,8,58112,58132
noise_cavity,low_45,33.5103,12.5664,1,20.3718,1991,1991,32.48669,132.73313,12.5,false,true,true,dig,0,0.049087,2.0000,0.125000,0.0000,0.062500,246,0,1194,4197.4,0.9678,115555,20.3718,20.3718,0.707107,-0.707107,0.000000,1.6764,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,4.0858,4.0969,10.61865,2.59893,2.59188,896,3.4641,0.007812,8,58112,58132
noise_cavity,low_45,2144.6606,201.0619,100,1.9894,15524,15524,42.00027,131.16486,12.5,true,true,true,dig,1,50.265482,8.0000,0.500000,0.0000,0.062500,394,0,2801,4197.4,1.1425,115555,2.8648,1.6114,0.707107,-0.707107,0.000000,1.9789,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,3.1230,2.3691,10.49319,3.36002,4.42926,896,3.4641,0.007812,8,58112,57632
noise_cavity,low_45,2144.6606,201.0619,36,2.8648,15524,15524,55.31477,131.16486,12.5,true,true,true,dig,1,12.566371,8.0000,0.500000,0.0000,0.062500,394,0,2801,4197.4,1.1425,115555,2.8648,1.9894,0.707107,-0.707107,0.000000,1.9789,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,2.3712,2.3692,10.49319,4.42518,4.42899,896,3.4641,0.007812,8,58112,57632
noise_cavity,low_45,2144.6606,201.0619,16,5.0930,15524,15524,86.34394,131.16486,12.5,false,true,false,dig,1,3.141593,8.0000,0.500000,0.0000,0.062500,394,0,2801,4197.4,1.1425,115555,5.0930,2.8648,0.707107,-0.707107,0.000000,1.9789,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.5191,1.5104,10.49319,6.90752,6.94737,896,3.4641,0.007812,8,58112,57632
noise_cavity,low_45,2144.6606,201.0619,9,11.4592,15524,15524,130.36686,131.16486,12.5,false,true,false,dig,1,0.785398,8.0000,0.500000,0.0000,0.062500,394,0,2801,4197.4,1.1425,115555,11.4592,5.0930,0.707107,-0.707107,0.000000,1.9789,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.0061,1.0110,10.49319,10.42935,10.37934,896,3.4641,0.007812,8,58112,57632
noise_cavity,low_45,17157.2847,804.2477,324,1.6114,50546,50546,93.81839,122.67754,12.5,true,true,false,dig,2,201.061930,16.0000,1.000000,0.0000,0.062500,0,0,573,4197.4,0.3326,115555,1.9894,1.4374,0.707107,-0.707107,0.000000,0.5761,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.3076,1.1444,9.81420,7.50547,8.57583,896,3.4641,0.007812,8,58112,53840
noise_cavity,low_45,17157.2847,804.2477,100,1.9894,50546,50546,107.24202,122.67754,12.5,true,true,false,dig,2,50.265482,16.0000,1.000000,0.0000,0.062500,0,0,573,4197.4,0.3326,115555,1.9894,1.6114,0.707107,-0.707107,0.000000,0.5761,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.1439,1.1468,9.81420,8.57936,8.55805,896,3.4641,0.007812,8,58112,53840
noise_cavity,low_45,17157.2847,804.2477,36,2.8648,50546,50546,121.75615,122.67754,12.5,true,true,false,dig,2,12.566371,16.0000,1.000000,0.0000,0.062500,0,0,573,4197.4,0.3326,115555,2.8648,1.9894,0.707107,-0.707107,0.000000,0.5761,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.0076,1.0108,9.81420,9.74049,9.70906,896,3.4641,0.007812,8,58112,53840
noise_cavity,low_45,17157.2847,804.2477,9,2.8648,50546,50546,121.62440,122.67754,12.5,true,true,false,dig,2,3.141593,16.0000,1.000000,0.0000,0.062500,0,0,573,4197.4,0.3326,115555,2.8648,2.8648,0.707107,-0.707107,0.000000,0.5761,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.0087,1.0161,9.81420,9.72995,9.65895,896,3.4641,0.007812,8,58112,53840
noise_cavity,oblique,33.5103,12.5664,16,5.0930,1543,1543,17.25391,143.70049,12.5,false,true,true,dig,0,3.141593,2.0000,0.125000,0.0000,0.062500,99,0,748,4197.4,1.1275,115592,11.4592,2.8648,0.597022,-0.696526,0.398015,1.9528,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,8.3286,5.6626,11.49604,1.38031,2.03016,896,3.4641,0.007812,8,58112,58136
noise_cavity,oblique,33.5103,12.5664,4,5.0930,1543,1543,17.16891,143.70049,12.5,false,true,true,dig,0,0.785398,2.0000,0.125000,0.0000,0.062500,99,0,748,4197.4,1.1275,115592,20.3718,5.0930,0.597022,-0.696526,0.398015,1.9528,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,8.3698,4.0338,11.49604,1.37351,2.84996,896,3.4641,0.007812,8,58112,58136
noise_cavity,oblique,33.5103,12.5664,4,20.3718,1543,1543,35.54984,143.70049,12.5,false,true,true,dig,0,0.196350,2.0000,0.125000,0.0000,0.062500,99,0,748,4197.4,1.1275,115592,20.3718,20.3718,0.597022,-0.696526,0.398015,1.9528,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,4.0422,4.0239,11.49604,2.84399,2.85695,896,3.4641,0.007812,8,58112,58136
noise_cavity,oblique,33.5103,12.5664,1,20.3718,1543,1543,35.62597,143.70049,12.5,false,true,true,dig,0,0.049087,2.0000,0.125000,0.0000,0.062500,99,0,748,4197.4,1.1275,115592,20.3718,20.3718,0.597022,-0.696526,0.398015,1.9528,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,4.0336,4.0339,11.49604,2.85008,2.84985,896,3.4641,0.007812,8,58112,58136
noise_cavity,oblique,2144.6606,201.0619,100,1.9894,15634,15634,45.74106,142.72860,12.5,true,true,true,dig,1,50.265482,8.0000,0.500000,0.0000,0.062500,382,0,2786,4197.4,1.1700,115592,2.8648,1.6114,0.597022,-0.696526,0.398015,2.0265,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,3.1204,2.3776,11.41829,3.65929,4.80246,896,3.4641,0.007812,8,58112,57532
noise_cavity,oblique,2144.6606,201.0619,36,2.8648,15634,15634,59.78631,142.72860,12.5,true,true,true,dig,1,12.566371,8.0000,0.500000,0.0000,0.062500,382,0,2786,4197.4,1.1700,115592,2.8648,1.9894,0.597022,-0.696526,0.398015,2.0265,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,2.3873,2.3830,11.41829,4.78290,4.79154,896,3.4641,0.007812,8,58112,57532
noise_cavity,oblique,2144.6606,201.0619,16,5.0930,15634,15634,93.58976,142.72860,12.5,false,true,false,dig,1,3.141593,8.0000,0.500000,0.0000,0.062500,382,0,2786,4197.4,1.1700,115592,5.0930,2.8648,0.597022,-0.696526,0.398015,2.0265,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.5250,1.5272,11.41829,7.48718,7.47648,896,3.4641,0.007812,8,58112,57532
noise_cavity,oblique,2144.6606,201.0619,9,11.4592,15634,15634,141.70646,142.72860,12.5,false,true,false,dig,1,0.785398,8.0000,0.500000,0.0000,0.062500,382,0,2786,4197.4,1.1700,115592,11.4592,5.0930,0.597022,-0.696526,0.398015,2.0265,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.0072,1.0072,11.41829,11.33652,11.33666,896,3.4641,0.007812,8,58112,57532
noise_cavity,oblique,17157.2847,804.2477,324,1.6114,50577,50577,103.15249,134.71515,12.5,true,true,false,dig,2,201.061930,16.0000,1.000000,0.0000,0.062500,0,0,772,4197.4,0.5566,115592,1.9894,1.4374,0.597022,-0.696526,0.398015,0.9641,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.3060,1.1479,10.77721,8.25220,9.38897,896,3.4641,0.007812,8,58112,54108
noise_cavity,oblique,17157.2847,804.2477,100,1.9894,50577,50577,117.12086,134.71515,12.5,true,true,false,dig,2,50.265482,16.0000,1.000000,0.0000,0.062500,0,0,772,4197.4,0.5566,115592,1.9894,1.6114,0.597022,-0.696526,0.398015,0.9641,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.1502,1.1523,10.77721,9.36967,9.35309,896,3.4641,0.007812,8,58112,54108
noise_cavity,oblique,17157.2847,804.2477,36,2.8648,50577,50577,133.35289,134.71515,12.5,true,true,false,dig,2,12.566371,16.0000,1.000000,0.0000,0.062500,0,0,772,4197.4,0.5566,115592,2.8648,1.9894,0.597022,-0.696526,0.398015,0.9641,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.0102,1.0074,10.77721,10.66823,10.69831,896,3.4641,0.007812,8,58112,54108
noise_cavity,oblique,17157.2847,804.2477,9,2.8648,50577,50577,132.85100,134.71515,12.5,true,true,false,dig,2,3.141593,16.0000,1.000000,0.0000,0.062500,0,0,772,4197.4,0.5566,115592,2.8648,2.8648,0.597022,-0.696526,0.398015,0.9641,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.0140,1.0092,10.77721,10.62808,10.67887,896,3.4641,0.007812,8,58112,54108
noise_cavity,grazing,33.5103,12.5664,16,5.0930,1582,1582,17.49130,141.36834,12.5,false,true,true,dig,0,3.141593,2.0000,0.125000,0.0000,0.062500,145,0,786,4197.4,1.2713,115537,11.4592,2.8648,0.838444,-0.209611,0.503066,2.2019,2.0000,16,0.00510204,36,9,1.273240,0.477465,3136,0,0,8.0822,5.6330,11.30947,1.39930,2.00770,896,3.4641,0.007812,8,58112,58116
noise_cavity,grazing,33.5103,12.5664,4,5.0930,1582,1582,17.48179,141.36834,12.5,false,true,true,dig,0,0.785398,2.0000,0.125000,0.0000,0.062500,145,0,786,4197.4,1.2713,115537,20.3718,5.0930,0.838444,-0.209611,0.503066,2.2019,4.0000,32,0.00510204,16,4,0.318310,0.119366,784,0,0,8.0866,4.0060,11.30947,1.39854,2.82312,896,3.4641,0.007812,8,58112,58116
noise_cavity,grazing,33.5103,12.5664,4,20.3718,1582,1582,35.33571,141.36834,12.5,false,true,true,dig,0,0.196350,2.0000,0.125000,0.0000,0.062500,145,0,786,4197.4,1.2713,115537,20.3718,20.3718,0.838444,-0.209611,0.503066,2.2019,8.0000,64,0.02040816,4,4,0.318310,0.119366,196,0,0,4.0007,4.0162,11.30947,2.82686,2.81597,896,3.4641,0.007812,8,58112,58116
noise_cavity,grazing,33.5103,12.5664,1,20.3718,1582,1582,35.21296,141.36834,12.5,false,true,true,dig,0,0.049087,2.0000,0.125000,0.0000,0.062500,145,0,786,4197.4,1.2713,115537,20.3718,20.3718,0.838444,-0.209611,0.503066,2.2019,16.0000,128,0.02040816,1,1,0.079577,0.029842,49,0,0,4.0147,3.9990,11.30947,2.81704,2.82810,896,3.4641,0.007812,8,58112,58116
noise_cavity,grazing,2144.6606,201.0619,100,1.9894,15466,15466,45.71831,141.40109,12.5,true,true,true,dig,1,50.265482,8.0000,0.500000,0.0000,0.062500,328,0,2662,4197.4,1.2059,115537,2.8648,1.6114,0.838444,-0.209611,0.503066,2.0887,2.0000,16,0.03188776,144,81,0.497359,0.046627,3136,0,0,3.0929,2.3619,11.31209,3.65746,4.78936,896,3.4641,0.007812,8,58112,57708
noise_cavity,grazing,2144.6606,201.0619,36,2.8648,15466,15466,59.59519,141.40109,12.5,true,true,true,dig,1,12.566371,8.0000,0.500000,0.0000,0.062500,328,0,2662,4197.4,1.2059,115537,2.8648,1.9894,0.838444,-0.209611,0.503066,2.0887,4.0000,32,0.04591837,36,25,0.179049,0.016786,784,0,0,2.3727,2.3772,11.31209,4.76762,4.75848,896,3.4641,0.007812,8,58112,57708
noise_cavity,grazing,2144.6606,201.0619,16,5.0930,15466,15466,92.23400,141.40109,12.5,false,true,false,dig,1,3.141593,8.0000,0.500000,0.0000,0.062500,328,0,2662,4197.4,1.2059,115537,5.0930,2.8648,0.838444,-0.209611,0.503066,2.0887,8.0000,64,0.08163265,16,9,0.079577,0.007460,196,0,0,1.5331,1.5351,11.31209,7.37872,7.36881,896,3.4641,0.007812,8,58112,57708
noise_cavity,grazing,2144.6606,201.0619,9,11.4592,15466,15466,139.36020,141.40109,12.5,false,true,false,dig,1,0.785398,8.0000,0.500000,0.0000,0.062500,328,0,2662,4197.4,1.2059,115537,11.4592,5.0930,0.838444,-0.209611,0.503066,2.0887,16.0000,128,0.18367347,9,4,0.044762,0.004196,49,0,0,1.0146,1.0124,11.31209,11.14882,11.17403,896,3.4641,0.007812,8,58112,57708
noise_cavity,grazing,17157.2847,804.2477,324,1.6114,49831,49831,100.25607,131.83363,12.5,true,true,false,dig,2,201.061930,16.0000,1.000000,0.0000,0.062500,0,0,470,4197.4,0.4913,115537,1.9894,1.4374,0.838444,-0.209611,0.503066,0.8509,2.0000,16,0.10331633,400,289,0.402861,0.018884,3136,0,0,1.3150,1.1449,10.54669,8.02049,9.21169,896,3.4641,0.007812,8,58112,53972
noise_cavity,grazing,17157.2847,804.2477,100,1.9894,49831,49831,115.04523,131.83363,12.5,true,true,false,dig,2,50.265482,16.0000,1.000000,0.0000,0.062500,0,0,470,4197.4,0.4913,115537,1.9894,1.6114,0.838444,-0.209611,0.503066,0.8509,4.0000,32,0.12755102,100,81,0.124340,0.005828,784,0,0,1.1459,1.1457,10.54669,9.20362,9.20556,896,3.4641,0.007812,8,58112,53972
noise_cavity,grazing,17157.2847,804.2477,36,2.8648,49831,49831,130.87199,131.83363,12.5,true,true,false,dig,2,12.566371,16.0000,1.000000,0.0000,0.062500,0,0,470,4197.4,0.4913,115537,2.8648,1.9894,0.838444,-0.209611,0.503066,0.8509,8.0000,64,0.18367347,36,25,0.044762,0.002098,196,0,0,1.0073,1.0065,10.54669,10.46976,10.47842,896,3.4641,0.007812,8,58112,53972
noise_cavity,grazing,17157.2847,804.2477,9,2.8648,49831,49831,130.83724,131.83363,12.5,true,true,false,dig,2,3.141593,16.0000,1.000000,0.0000,0.062500,0,0,470,4197.4,0.4913,115537,2.8648,2.8648,0.838444,-0.209611,0.503066,0.8509,16.0000,128,0.18367347,9,9,0.011191,0.000525,49,0,0,1.0076,1.0075,10.54669,10.46698,10.46849,896,3.4641,0.007812,8,58112,53972
