L^inf,M_Linf,1158,5.144860e3,false,false,violation_outside_l1,false,true,false,5.685425e8,5.461807e3,6,0.005181,1158,false,true,0.014000,5.138122,0.250000000,1.158000e3,5.551e-16,1158,false,5.648766e-1,M_Linf,true,1.488885e1,4.000000,1.372196e4,3.430490e3,noise_cavity,4,noise_cavity|17|L^inf,96,96,1.266588e1,inf,5.310894e0,0,inf,2.560515e-1,true,17,1.059622e0,13.665876,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^1,M_L1,4735,1.430949e-1,true,false,theory_holds,true,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,6.550e-15,4735,true,2.093361e-1,M_L1,true,2.145753e1,4.000000,6.089641e2,1.522410e2,noise_cavity,4,noise_cavity|33|L^1,96,96,0.000000e0,1,3.517376e1,0,1,5.092549e-1,true,33,5.987710e-1,8.229115,21,0.333441,none,0,72,72,M_L1
L^1,M_L2,4735,2.287759e-1,true,false,theory_holds,true,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,1.554e-15,4735,true,2.181760e-1,M_L1,true,2.145753e1,4.000000,1.353086e3,3.382714e2,noise_cavity,4,noise_cavity|33|L^1,96,96,0.000000e0,2,2.461547e1,0,1,4.689633e-1,true,33,5.987710e-1,8.229115,21,0.466160,none,0,72,72,M_L1
L^1,M_L3,4735,3.151410e-1,true,false,theory_holds,true,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,2.220e-16,4735,true,2.311386e-1,M_L1,true,2.145753e1,4.000000,2.126530e3,5.316324e2,noise_cavity,4,noise_cavity|33|L^1,96,96,0.000000e0,3,1.984533e1,0,1,4.480009e-1,true,33,5.987710e-1,8.229115,21,0.532781,none,0,72,72,M_L1
L^1,M_Linf,4735,1.177544e0,true,false,theory_holds,true,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,8.216e-15,4735,true,3.443850e-1,M_L1,true,2.145753e1,4.000000,1.071424e4,2.678561e3,noise_cavity,4,noise_cavity|33|L^1,96,96,0.000000e0,inf,8.711180e0,0,1,4.013101e-1,true,33,5.987710e-1,8.229115,21,0.720165,none,0,72,72,M_L1
L^2,M_L1,4735,3.288036e0,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,6.550e-15,4735,false,2.605240e-1,M_L2,true,2.145753e1,4.000000,6.089641e2,1.522410e2,noise_cavity,4,noise_cavity|33|L^2,96,96,1.233198e0,1,3.517376e1,0,2,5.092549e-1,true,33,1.233198e0,17.749702,21,0.997084,element_exceeds_domain,0,72,72,M_L1
L^2,M_L2,4735,7.342835e0,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,1.554e-15,4735,false,2.495411e-1,M_L2,true,2.145753e1,4.000000,1.353086e3,3.382714e2,noise_cavity,4,noise_cavity|33|L^2,96,96,1.233198e0,2,2.461547e1,0,2,4.689633e-1,true,33,1.233198e0,17.749702,21,0.998810,element_exceeds_domain,0,72,72,M_L1
L^2,M_L3,4735,1.155823e1,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,2.220e-16,4735,false,2.530278e-1,M_L2,true,2.145753e1,4.000000,2.126530e3,5.316324e2,noise_cavity,4,noise_cavity|33|L^2,96,96,1.233198e0,3,1.984533e1,0,2,4.480009e-1,true,33,1.233198e0,17.749702,21,0.999181,element_exceeds_domain,0,72,72,M_L1
L^2,M_Linf,4735,5.836166e1,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,8.216e-15,4735,false,3.443850e-1,M_L2,true,2.145753e1,4.000000,1.071424e4,2.678561e3,noise_cavity,4,noise_cavity|33|L^2,96,96,1.233198e0,inf,8.711180e0,0,2,4.013101e-1,true,33,1.233198e0,17.749702,21,0.999731,element_exceeds_domain,0,72,72,M_L1
L^3,M_L1,4735,1.345417e1,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,6.550e-15,4735,false,3.016080e-1,M_L3,true,2.145753e1,4.000000,6.089641e2,1.522410e2,noise_cavity,4,noise_cavity|33|L^3,96,96,2.518923e0,1,3.517376e1,0,3,5.092549e-1,true,33,1.235126e0,17.773198,21,0.999992,element_exceeds_domain,0,72,72,M_L1
L^3,M_L2,4735,3.007177e1,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,1.554e-15,4735,false,2.753484e-1,M_L3,true,2.145753e1,4.000000,1.353086e3,3.382714e2,noise_cavity,4,noise_cavity|33|L^3,96,96,2.518923e0,2,2.461547e1,0,3,4.689633e-1,true,33,1.235126e0,17.773198,21,0.999997,element_exceeds_domain,0,72,72,M_L1
L^3,M_L3,4735,4.734420e1,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,2.220e-16,4735,false,2.714712e-1,M_L3,true,2.145753e1,4.000000,2.126530e3,5.316324e2,noise_cavity,4,noise_cavity|33|L^3,96,96,2.518923e0,3,1.984533e1,0,3,4.480009e-1,true,33,1.235126e0,17.773198,21,0.999998,element_exceeds_domain,0,72,72,M_L1
L^3,M_Linf,4735,2.391237e2,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,8.216e-15,4735,false,3.443850e-1,M_L3,true,2.145753e1,4.000000,1.071424e4,2.678561e3,noise_cavity,4,noise_cavity|33|L^3,96,96,2.518923e0,inf,8.711180e0,0,3,4.013101e-1,true,33,1.235126e0,17.773198,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L1,4735,2.259240e2,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,6.550e-15,4735,false,7.918959e-1,M_Linf,true,2.145753e1,4.000000,6.089641e2,1.522410e2,noise_cavity,4,noise_cavity|33|L^inf,96,96,1.677325e1,1,3.517376e1,0,inf,5.092549e-1,true,33,1.235130e0,17.773246,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L2,4735,5.049697e2,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,1.554e-15,4735,false,5.986519e-1,M_Linf,true,2.145753e1,4.000000,1.353086e3,3.382714e2,noise_cavity,4,noise_cavity|33|L^inf,96,96,1.677325e1,2,2.461547e1,0,inf,4.689633e-1,true,33,1.235130e0,17.773246,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L3,4735,7.950111e2,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,2.220e-16,4735,false,5.213273e-1,M_Linf,true,2.145753e1,4.000000,2.126530e3,5.316324e2,noise_cavity,4,noise_cavity|33|L^inf,96,96,1.677325e1,3,1.984533e1,0,inf,4.480009e-1,true,33,1.235130e0,17.773246,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_Linf,4735,4.015404e3,false,false,violation_outside_l1,false,true,false,6.144770e8,6.286097e4,1,0.000211,4735,false,true,0.014000,5.138122,0.125000000,4.735000e3,8.216e-15,4735,false,3.443850e-1,M_Linf,true,2.145753e1,4.000000,1.071424e4,2.678561e3,noise_cavity,4,noise_cavity|33|L^inf,96,96,1.677325e1,inf,8.711180e0,0,inf,4.013101e-1,true,33,1.235130e0,17.773246,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^1,M_L1,18892,1.641621e-1,true,false,theory_holds,true,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,1.310e-14,18892,true,7.572949e-2,M_L1,true,5.668593e1,4.000000,3.584743e2,8.961856e1,noise_cavity,4,noise_cavity|65|L^1,96,96,0.000000e0,1,1.213630e2,0,1,5.591556e-1,true,65,7.693624e-1,10.118372,21,0.042589,none,0,72,72,M_L1
L^1,M_L2,18892,2.904622e-1,true,false,theory_holds,true,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,7.105e-15,18892,true,7.920002e-2,M_L1,true,5.668593e1,4.000000,7.812951e2,1.953238e2,noise_cavity,4,noise_cavity|65|L^1,96,96,0.000000e0,2,7.555965e1,0,1,4.842857e-1,true,65,7.693624e-1,10.118372,21,0.052982,none,0,72,72,M_L1
L^1,M_L3,18892,4.226064e-1,true,false,theory_holds,true,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,3.553e-15,18892,true,8.449248e-2,M_L1,true,5.668593e1,4.000000,1.263337e3,3.158343e2,noise_cavity,4,noise_cavity|65|L^1,96,96,0.000000e0,3,5.725166e1,0,1,4.578436e-1,true,65,7.693624e-1,10.118372,21,0.059057,none,0,72,72,M_L1
L^1,M_Linf,18892,1.661053e0,true,false,theory_holds,true,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,3.109e-15,18892,true,1.450266e-1,M_L1,true,5.668593e1,4.000000,6.952855e3,1.738214e3,noise_cavity,4,noise_cavity|65|L^1,96,96,0.000000e0,inf,2.068587e1,0,1,3.911200e-1,true,65,7.693624e-1,10.118372,21,0.083062,none,0,72,72,M_L1
L^2,M_L1,18892,1.840135e0,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,1.310e-14,18892,false,1.025926e-1,M_L2,true,5.668593e1,4.000000,3.584743e2,8.961856e1,noise_cavity,4,noise_cavity|65|L^2,96,96,1.291401e0,1,1.213630e2,0,2,5.591556e-1,true,65,1.291401e0,19.437838,21,0.272724,element_exceeds_domain,0,72,72,M_L1
L^2,M_L2,18892,4.216488e0,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,7.105e-15,18892,false,9.915026e-2,M_L2,true,5.668593e1,4.000000,7.812951e2,1.953238e2,noise_cavity,4,noise_cavity|65|L^2,96,96,1.291401e0,2,7.555965e1,0,2,4.842857e-1,true,65,1.291401e0,19.437838,21,0.251662,element_exceeds_domain,0,72,72,M_L1
L^2,M_L3,18892,6.738399e0,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,3.553e-15,18892,false,1.002632e-1,M_L2,true,5.668593e1,4.000000,1.263337e3,3.158343e2,noise_cavity,4,noise_cavity|65|L^2,96,96,1.291401e0,3,5.725166e1,0,2,4.578436e-1,true,65,1.291401e0,19.437838,21,0.259164,element_exceeds_domain,0,72,72,M_L1
L^2,M_Linf,18892,3.576825e1,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,3.109e-15,18892,false,1.450266e-1,M_L2,true,5.668593e1,4.000000,6.952855e3,1.738214e3,noise_cavity,4,noise_cavity|65|L^2,96,96,1.291401e0,inf,2.068587e1,0,2,3.911200e-1,true,65,1.291401e0,19.437838,21,0.281096,element_exceeds_domain,0,72,72,M_L1
L^3,M_L1,18892,7.452195e0,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,1.310e-14,18892,false,1.194289e-1,M_L3,true,5.668593e1,4.000000,3.584743e2,8.961856e1,noise_cavity,4,noise_cavity|65|L^3,96,96,2.684156e0,1,1.213630e2,0,3,5.591556e-1,true,65,1.301102e0,19.733767,21,0.294728,element_exceeds_domain,0,72,72,M_L1
L^3,M_L2,18892,1.714826e1,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,7.105e-15,18892,false,1.118938e-1,M_L3,true,5.668593e1,4.000000,7.812951e2,1.953238e2,noise_cavity,4,noise_cavity|65|L^3,96,96,2.684156e0,2,7.555965e1,0,3,4.842857e-1,true,65,1.301102e0,19.733767,21,0.257963,element_exceeds_domain,0,72,72,M_L1
L^3,M_L3,18892,2.745505e1,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,3.553e-15,18892,false,1.108049e-1,M_L3,true,5.668593e1,4.000000,1.263337e3,3.158343e2,noise_cavity,4,noise_cavity|65|L^3,96,96,2.684156e0,3,5.725166e1,0,3,4.578436e-1,true,65,1.301102e0,19.733767,21,0.268105,element_exceeds_domain,0,72,72,M_L1
L^3,M_Linf,18892,1.470599e2,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,3.109e-15,18892,false,1.450266e-1,M_L3,true,5.668593e1,4.000000,6.952855e3,1.738214e3,noise_cavity,4,noise_cavity|65|L^3,96,96,2.684156e0,inf,2.068587e1,0,3,3.911200e-1,true,65,1.301102e0,19.733767,21,0.294735,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L1,18892,1.320841e2,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,1.310e-14,18892,false,2.865192e-1,M_Linf,true,5.668593e1,4.000000,3.584743e2,8.961856e1,noise_cavity,4,noise_cavity|65|L^inf,96,96,1.873394e1,1,1.213630e2,0,inf,5.591556e-1,true,65,1.201141e0,19.733937,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L2,18892,2.907357e2,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,7.105e-15,18892,false,2.285158e-1,M_Linf,true,5.668593e1,4.000000,7.812951e2,1.953238e2,noise_cavity,4,noise_cavity|65|L^inf,96,96,1.873394e1,2,7.555965e1,0,inf,4.842857e-1,true,65,1.201141e0,19.733937,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_L3,18892,4.715015e2,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,3.553e-15,18892,false,2.044139e-1,M_Linf,true,5.668593e1,4.000000,1.263337e3,3.158343e2,noise_cavity,4,noise_cavity|65|L^inf,96,96,1.873394e1,3,5.725166e1,0,inf,4.578436e-1,true,65,1.201141e0,19.733937,21,1.000000,element_exceeds_domain,0,72,72,M_L1
L^inf,M_Linf,18892,2.606539e3,false,false,violation_outside_l1,false,true,false,2.156235e9,2.156235e9,3,0.000159,18892,false,true,0.014000,5.138122,0.062500000,1.889200e4,3.109e-15,18892,false,1.450266e-1,M_Linf,true,5.668593e1,4.000000,6.952855e3,1.738214e3,noise_cavity,4,noise_cavity|65|L^inf,96,96,1.873394e1,inf,2.068587e1,0,inf,3.911200e-1,true,65,1.201141e0,19.733937,21,1.000000,element_exceeds_domain,0,72,72,M_L1
